generation,basepokemon,vanillatarget,targetpokemon,percent
1,Poliwhirl,Poliwrath,Kabutops,6.702329767
1,Poliwhirl,Poliwrath,Kingler,7.499250075
1,Poliwhirl,Poliwrath,Lapras,7.562243776
1,Poliwhirl,Poliwrath,Omastar,6.258374163
1,Poliwhirl,Poliwrath,Seadra,7.443255674
1,Poliwhirl,Poliwrath,Seaking,9.865013499
1,Poliwhirl,Poliwrath,Slowbro,5.595440456
1,Poliwhirl,Poliwrath,Starmie,4.386561344
1,Poliwhirl,Poliwrath,Tentacruel,4.249575042
1,Poliwhirl,Poliwrath,Vaporeon,8.303169683
1,Ponyta,Rapidash,Arcanine,21.29787021
1,Ponyta,Rapidash,Charizard,16.68133187
1,Ponyta,Rapidash,Flareon,20.96490351
1,Ponyta,Rapidash,Magmar,20.1469853
1,Ponyta,Rapidash,Ninetales,20.90890911
1,Psyduck,Golduck,Blastoise,7.910208979
1,Psyduck,Golduck,Cloyster,3.538646135
1,Psyduck,Golduck,Dewgong,7.413258674
1,Psyduck,Golduck,Gyarados,3.676632337
1,Psyduck,Golduck,Kabutops,6.929307069
1,Psyduck,Golduck,Kingler,7.728227177
1,Psyduck,Golduck,Lapras,1.470852915
1,Psyduck,Golduck,Omastar,6.550344966
1,Psyduck,Golduck,Poliwhirl,3.893610639
1,Psyduck,Golduck,Poliwrath,5.485451455
1,Psyduck,Golduck,Seadra,7.507249275
1,Psyduck,Golduck,Seaking,10.159984
1,Psyduck,Golduck,Slowbro,5.918408159
1,Psyduck,Golduck,Starmie,4.639536046
1,Psyduck,Golduck,Tentacruel,4.689531047
1,Psyduck,Golduck,Vaporeon,8.338166183
1,Psyduck,Golduck,Wartortle,4.150584942
1,Rattata,Raticate,Clefable,2.263773623
1,Rattata,Raticate,Dodrio,0.065993401
1,Rattata,Raticate,Doduo,0.090990901
1,Rattata,Raticate,Eevee,0.103989601
1,Rattata,Raticate,Farfetch'd,0.086991301
1,Rattata,Raticate,Fearow,2.073792621
1,Rattata,Raticate,Kangaskhan,0.065993401
1,Rattata,Raticate,Lickitung,25.39946005
1,Rattata,Raticate,Persian,18.54014599
1,Rattata,Raticate,Pidgeot,0.0439956
1,Rattata,Raticate,Pidgeotto,4.479552045
1,Rattata,Raticate,Porygon,25.22247775
1,Rattata,Raticate,Wigglytuff,21.56284372
1,Rhyhorn,Rhydon,Aerodactyl,18.67113289
1,Rhyhorn,Rhydon,Dugtrio,4.428557144
1,Rhyhorn,Rhydon,Golem,18.87011299
1,Rhyhorn,Rhydon,Kabutops,9.668033197
1,Rhyhorn,Rhydon,Nidoking,8.706129387
1,Rhyhorn,Rhydon,Nidoqueen,8.696130387
1,Rhyhorn,Rhydon,Omastar,9.03209679
1,Rhyhorn,Rhydon,Sandslash,21.92780722
1,Sandshrew,Sandslash,Dugtrio,8.490150985
1,Sandshrew,Sandslash,Golem,23.08769123
1,Sandshrew,Sandslash,Graveler,8.596140386
1,Sandshrew,Sandslash,Marowak,8.436156384
1,Sandshrew,Sandslash,Nidoking,12.90870913
1,Sandshrew,Sandslash,Nidoqueen,12.97270273
1,Sandshrew,Sandslash,Onix,2.137786221
1,Sandshrew,Sandslash,Rhydon,23.37066293
1,Seel,Dewgong,Blastoise,7.936206379
1,Seel,Dewgong,Cloyster,3.559644036
1,Seel,Dewgong,Golduck,7.676232377
1,Seel,Dewgong,Gyarados,3.528647135
1,Seel,Dewgong,Kabutops,6.879312069
1,Seel,Dewgong,Kingler,7.844215578
1,Seel,Dewgong,Lapras,1.432856714
1,Seel,Dewgong,Omastar,6.483351665
1,Seel,Dewgong,Poliwhirl,3.805619438
1,Seel,Dewgong,Poliwrath,5.404459554
1,Seel,Dewgong,Seadra,7.607239276
1,Seel,Dewgong,Seaking,10.239976
1,Seel,Dewgong,Slowbro,5.902409759
1,Seel,Dewgong,Starmie,4.622537746
1,Seel,Dewgong,Tentacruel,4.541545845
1,Seel,Dewgong,Vaporeon,8.410158984
1,Seel,Dewgong,Wartortle,4.125587441
1,Shellder,Cloyster,Blastoise,4.97050295
1,Shellder,Cloyster,Dewgong,1.497850215
1,Shellder,Cloyster,Golduck,1.523847615
1,Shellder,Cloyster,Gyarados,28.96210379
1,Shellder,Cloyster,Kabutops,3.96560344
1,Shellder,Cloyster,Kingler,4.848515148
1,Shellder,Cloyster,Lapras,15.75442456
1,Shellder,Cloyster,Omastar,3.718628137
1,Shellder,Cloyster,Poliwrath,2.849715028
1,Shellder,Cloyster,Seadra,1.517848215
1,Shellder,Cloyster,Seaking,2.538746125
1,Shellder,Cloyster,Slowbro,0.95590441
1,Shellder,Cloyster,Starmie,10.78392161
1,Shellder,Cloyster,Tentacruel,10.70292971
1,Shellder,Cloyster,Vaporeon,5.409459054
1,Slowpoke,Slowbro,Alakazam,14.79452055
1,Slowpoke,Slowbro,Blastoise,7.890210979
1,Slowpoke,Slowbro,Dewgong,7.839216078
1,Slowpoke,Slowbro,Exeggutor,0.240975902
1,Slowpoke,Slowbro,Golduck,7.847215278
1,Slowpoke,Slowbro,Hypno,12.79972003
1,Slowpoke,Slowbro,Jynx,2.460753925
1,Slowpoke,Slowbro,Kabutops,0.453954605
1,Slowpoke,Slowbro,Kadabra,0.531946805
1,Slowpoke,Slowbro,Kingler,8.237176282
1,Slowpoke,Slowbro,Lapras,0.067993201
1,Slowpoke,Slowbro,Mr. Mime,2.412758724
1,Slowpoke,Slowbro,Omastar,6.684331567
1,Slowpoke,Slowbro,Poliwhirl,2.562743726
1,Slowpoke,Slowbro,Poliwrath,5.745425457
1,Slowpoke,Slowbro,Seadra,7.869213079
1,Slowpoke,Slowbro,Seaking,10.129987
1,Slowpoke,Slowbro,Starmie,0.231976802
1,Slowpoke,Slowbro,Tentacruel,0.150984902
1,Slowpoke,Slowbro,Vaporeon,0.718928107
1,Slowpoke,Slowbro,Wartortle,0.329967003
1,Spearow,Fearow,Aerodactyl,0.0009999
1,Spearow,Fearow,Butterfree,0.0009999
1,Spearow,Fearow,Chansey,13.01969803
1,Spearow,Fearow,Charizard,0.0359964
1,Spearow,Fearow,Clefable,11.00289971
1,Spearow,Fearow,Dodrio,11.99580042
1,Spearow,Fearow,Golbat,6.01439856
1,Spearow,Fearow,Kangaskhan,12.02179782
1,Spearow,Fearow,Persian,9.408059194
1,Spearow,Fearow,Pidgeot,11.86281372
1,Spearow,Fearow,Raticate,12.82871713
1,Spearow,Fearow,Scyther,0.181981802
1,Spearow,Fearow,Snorlax,0.162983702
1,Spearow,Fearow,Wigglytuff,11.46285371
1,Squirtle,Wartortle,Goldeen,0.795920408
1,Squirtle,Wartortle,Kabuto,23.23967603
1,Squirtle,Wartortle,Krabby,23.72762724
1,Squirtle,Wartortle,Omanyte,23.32766723
1,Squirtle,Wartortle,Poliwhirl,26.20237976
1,Squirtle,Wartortle,Seel,0.768923108
1,Squirtle,Wartortle,Shellder,0.771922808
1,Squirtle,Wartortle,Staryu,0.751924808
1,Squirtle,Wartortle,Tentacool,0.413958604
1,Staryu,Starmie,Blastoise,8.498150185
1,Staryu,Starmie,Cloyster,5.927407259
1,Staryu,Starmie,Dewgong,8.260173983
1,Staryu,Starmie,Golduck,8.091190881
1,Staryu,Starmie,Gyarados,5.694430557
1,Staryu,Starmie,Kabutops,7.534246575
1,Staryu,Starmie,Kingler,8.476152385
1,Staryu,Starmie,Lapras,8.622137786
1,Staryu,Starmie,Omastar,7.082291771
1,Staryu,Starmie,Poliwrath,5.893410659
1,Staryu,Starmie,Seadra,8.366163384
1,Staryu,Starmie,Seaking,2.413758624
1,Staryu,Starmie,Slowbro,0.890910909
1,Staryu,Starmie,Tentacruel,4.932506749
1,Staryu,Starmie,Vaporeon,9.317068293
1,Tentacool,Tentacruel,Arbok,0.362963704
1,Tentacool,Tentacruel,Blastoise,5.466453355
1,Tentacool,Tentacruel,Cloyster,2.285771423
1,Tentacool,Tentacruel,Dewgong,5.221477852
1,Tentacool,Tentacruel,Gengar,6.612338766
1,Tentacool,Tentacruel,Golbat,0.332966703
1,Tentacool,Tentacruel,Golduck,5.230476952
1,Tentacool,Tentacruel,Gyarados,2.302769723
1,Tentacool,Tentacruel,Haunter,0.348965103
1,Tentacool,Tentacruel,Kabutops,4.777522248
1,Tentacool,Tentacruel,Kingler,5.543445655
1,Tentacool,Tentacruel,Lapras,5.415458454
1,Tentacool,Tentacruel,Muk,5.671432857
1,Tentacool,Tentacruel,Nidoking,4.122587741
1,Tentacool,Tentacruel,Nidoqueen,4.120587941
1,Tentacool,Tentacruel,Omastar,4.484551545
1,Tentacool,Tentacruel,Poliwrath,3.679632037
1,Tentacool,Tentacruel,Seadra,5.296470353
1,Tentacool,Tentacruel,Seaking,0.918908109
1,Tentacool,Tentacruel,Slowbro,0.304969503
1,Tentacool,Tentacruel,Starmie,3.216678332
1,Tentacool,Tentacruel,Vaporeon,5.876412359
1,Tentacool,Tentacruel,Venomoth,0.469953005
1,Tentacool,Tentacruel,Venusaur,5.529447055
1,Tentacool,Tentacruel,Victreebel,5.423457654
1,Tentacool,Tentacruel,Vileplume,0.367963204
1,Tentacool,Tentacruel,Weezing,6.616338366
1,Venonat,Venomoth,Arbok,12.24777522
1,Venonat,Venomoth,Beedrill,0.137986201
1,Venonat,Venomoth,Butterfree,0.366963304
1,Venonat,Venomoth,Gengar,1.098890111
1,Venonat,Venomoth,Gloom,1.127887211
1,Venonat,Venomoth,Golbat,7.397260274
1,Venonat,Venomoth,Haunter,11.64383562
1,Venonat,Venomoth,Ivysaur,0.96190381
1,Venonat,Venomoth,Muk,9.266073393
1,Venonat,Venomoth,Nidoking,7.109289071
1,Venonat,Venomoth,Nidoqueen,7.03429657
1,Venonat,Venomoth,Nidorina,0.214978502
1,Venonat,Venomoth,Nidorino,0.236976302
1,Venonat,Venomoth,Parasect,11.50084992
1,Venonat,Venomoth,Pinsir,5.139486051
1,Venonat,Venomoth,Scyther,3.502649735
1,Venonat,Venomoth,Tentacruel,0.0059994
1,Venonat,Venomoth,Venusaur,0.786921308
1,Venonat,Venomoth,Victreebel,0.776922308
1,Venonat,Venomoth,Vileplume,8.330166983
1,Venonat,Venomoth,Weepinbell,9.948005199
1,Venonat,Venomoth,Weezing,1.164883512
1,Voltorb,Electrode,Electabuzz,21.68883112
1,Voltorb,Electrode,Jolteon,26.11438856
1,Voltorb,Electrode,Magneton,26.01539846
1,Voltorb,Electrode,Raichu,26.18138186
1,Vulpix,Ninetales,Arcanine,19.6040396
1,Vulpix,Ninetales,Charizard,15.93240676
1,Vulpix,Ninetales,Flareon,19.24407559
1,Vulpix,Ninetales,Magmar,18.78812119
1,Vulpix,Ninetales,Ponyta,7.193280672
1,Vulpix,Ninetales,Rapidash,19.23807619
1,Wartortle,Blastoise,Cloyster,5.555444456
1,Wartortle,Blastoise,Dewgong,7.403259674
1,Wartortle,Blastoise,Golduck,7.416258374
1,Wartortle,Blastoise,Gyarados,5.522447755
1,Wartortle,Blastoise,Kabutops,6.740325967
1,Wartortle,Blastoise,Kingler,7.597240276
1,Wartortle,Blastoise,Lapras,7.916208379
1,Wartortle,Blastoise,Omastar,6.217378262
1,Wartortle,Blastoise,Poliwrath,5.164483552
1,Wartortle,Blastoise,Seadra,7.492250775
1,Wartortle,Blastoise,Seaking,10.0779922
1,Wartortle,Blastoise,Slowbro,5.636436356
1,Wartortle,Blastoise,Starmie,4.597540246
1,Wartortle,Blastoise,Tentacruel,4.287571243
1,Wartortle,Blastoise,Vaporeon,8.375162484
1,Weedle,Kakuna,Caterpie,24.94250575
1,Weedle,Kakuna,Metapod,37.23227677
1,Weedle,Kakuna,Zubat,37.82521748
1,Weepinbell,Victreebel,Arbok,1.781821818
1,Weepinbell,Victreebel,Exeggutor,14.37156284
1,Weepinbell,Victreebel,Gengar,9.592040796
1,Weepinbell,Victreebel,Golbat,6.301369863
1,Weepinbell,Victreebel,Haunter,1.202879712
1,Weepinbell,Victreebel,Muk,8.360163984
1,Weepinbell,Victreebel,Nidoking,6.220377962
1,Weepinbell,Victreebel,Nidoqueen,5.97840216
1,Weepinbell,Victreebel,Parasect,1.427857214
1,Weepinbell,Victreebel,Tangela,14.70452955
1,Weepinbell,Victreebel,Tentacruel,4.609539046
1,Weepinbell,Victreebel,Venomoth,0.810918908
1,Weepinbell,Victreebel,Venusaur,7.752224778
1,Weepinbell,Victreebel,Vileplume,7.229277072
1,Weepinbell,Victreebel,Weezing,9.657034297
1,Zubat,Golbat,Aerodactyl,0.588941106
1,Zubat,Golbat,Arbok,7.469253075
1,Zubat,Golbat,Charizard,5.733426657
1,Zubat,Golbat,Dodrio,9.131086891
1,Zubat,Golbat,Fearow,7.847215278
1,Zubat,Golbat,Gengar,6.250374963
1,Zubat,Golbat,Gloom,0.123987601
1,Zubat,Golbat,Haunter,0.291970803
1,Zubat,Golbat,Ivysaur,0.109989001
1,Zubat,Golbat,Muk,5.661433857
1,Zubat,Golbat,Nidoking,4.291570843
1,Zubat,Golbat,Nidoqueen,4.177582242
1,Zubat,Golbat,Pidgeot,9.342065793
1,Zubat,Golbat,Scyther,11.90980902
1,Zubat,Golbat,Tentacruel,0.0279972
1,Zubat,Golbat,Venomoth,4.95450455
1,Zubat,Golbat,Venusaur,5.281471853
1,Zubat,Golbat,Victreebel,5.255474453
1,Zubat,Golbat,Vileplume,5.02749725
1,Zubat,Golbat,Weepinbell,0.161983802
1,Zubat,Golbat,Weezing,6.362363764
2,Abra,Kadabra,Drowzee,5.346
2,Abra,Kadabra,Exeggcute,4.416
2,Abra,Kadabra,Girafarig,14.302
2,Abra,Kadabra,Jynx,19.649
2,Abra,Kadabra,Mr. Mime,19.505
2,Abra,Kadabra,Natu,4.32
2,Abra,Kadabra,Unown,5.438
2,Abra,Kadabra,Wobbuffet,25.302
2,Abra,Kadabra,Xatu,1.722
2,Bayleef,Meganium,Bellossom,24.496
2,Bayleef,Meganium,Exeggutor,17.152
2,Bayleef,Meganium,Jumpluff,6.675
2,Bayleef,Meganium,Sunflora,5.95
2,Bayleef,Meganium,Tangela,4.701
2,Bayleef,Meganium,Venusaur,14.843
2,Bayleef,Meganium,Victreebel,12.686
2,Bayleef,Meganium,Vileplume,13.497
2,Bellsprout,Weepinbell,Arbok,0.612
2,Bellsprout,Weepinbell,Ariados,7.823
2,Bellsprout,Weepinbell,Bayleef,12.054
2,Bellsprout,Weepinbell,Beedrill,7.96
2,Bellsprout,Weepinbell,Bulbasaur,0.047
2,Bellsprout,Weepinbell,Chikorita,0.025
2,Bellsprout,Weepinbell,Exeggcute,0.03
2,Bellsprout,Weepinbell,Gloom,7.284
2,Bellsprout,Weepinbell,Golbat,0.002
2,Bellsprout,Weepinbell,Grimer,0.037
2,Bellsprout,Weepinbell,Haunter,10.478
2,Bellsprout,Weepinbell,Ivysaur,7.612
2,Bellsprout,Weepinbell,Jumpluff,0.013
2,Bellsprout,Weepinbell,Koffing,1.471
2,Bellsprout,Weepinbell,Nidorina,10.763
2,Bellsprout,Weepinbell,Nidorino,10.786
2,Bellsprout,Weepinbell,Oddish,0.037
2,Bellsprout,Weepinbell,Parasect,7.546
2,Bellsprout,Weepinbell,Qwilfish,0.153
2,Bellsprout,Weepinbell,Skiploom,1.717
2,Bellsprout,Weepinbell,Sunflora,11.483
2,Bellsprout,Weepinbell,Tangela,0.613
2,Bellsprout,Weepinbell,Tentacool,1.452
2,Bellsprout,Weepinbell,Venomoth,0.002
2,Bulbasaur,Ivysaur,Arbok,8.941
2,Bulbasaur,Ivysaur,Ariados,6.203
2,Bulbasaur,Ivysaur,Bayleef,9.636
2,Bulbasaur,Ivysaur,Beedrill,6.176
2,Bulbasaur,Ivysaur,Bellossom,0.219
2,Bulbasaur,Ivysaur,Exeggcute,0.471
2,Bulbasaur,Ivysaur,Gloom,5.769
2,Bulbasaur,Ivysaur,Golbat,0.149
2,Bulbasaur,Ivysaur,Grimer,0.548
2,Bulbasaur,Ivysaur,Haunter,8.251
2,Bulbasaur,Ivysaur,Jumpluff,0.382
2,Bulbasaur,Ivysaur,Koffing,0.395
2,Bulbasaur,Ivysaur,Nidorina,8.638
2,Bulbasaur,Ivysaur,Nidorino,8.761
2,Bulbasaur,Ivysaur,Parasect,5.991
2,Bulbasaur,Ivysaur,Qwilfish,4.946
2,Bulbasaur,Ivysaur,Skiploom,0.479
2,Bulbasaur,Ivysaur,Sunflora,9.269
2,Bulbasaur,Ivysaur,Tangela,8.012
2,Bulbasaur,Ivysaur,Tentacool,0.358
2,Bulbasaur,Ivysaur,Venomoth,0.174
2,Bulbasaur,Ivysaur,Victreebel,0.032
2,Bulbasaur,Ivysaur,Vileplume,0.035
2,Bulbasaur,Ivysaur,Weepinbell,6.165
2,Caterpie,Metapod,Kakuna,58.34
2,Caterpie,Metapod,Weedle,41.66
2,Chansey,Blissey,Clefable,0.205
2,Chansey,Blissey,Dodrio,0.15
2,Chansey,Blissey,Fearow,0.007
2,Chansey,Blissey,Girafarig,0.002
2,Chansey,Blissey,Granbull,0.013
2,Chansey,Blissey,Kangaskhan,15.212
2,Chansey,Blissey,Miltank,15.595
2,Chansey,Blissey,Noctowl,0.006
2,Chansey,Blissey,Persian,0.01
2,Chansey,Blissey,Pidgeot,0.152
2,Chansey,Blissey,Porygon2,18.025
2,Chansey,Blissey,Snorlax,18.123
2,Chansey,Blissey,Stantler,0.181
2,Chansey,Blissey,Tauros,15.352
2,Chansey,Blissey,Ursaring,16.967
2,Charmander,Charmeleon,Growlithe,8
2,Charmander,Charmeleon,Houndour,1.899
2,Charmander,Charmeleon,Magby,24.817
2,Charmander,Charmeleon,Magcargo,21.446
2,Charmander,Charmeleon,Ponyta,20.413
2,Charmander,Charmeleon,Quilava,23.425
2,Charmeleon,Charizard,Arcanine,19.378
2,Charmeleon,Charizard,Flareon,13.599
2,Charmeleon,Charizard,Houndoom,11.081
2,Charmeleon,Charizard,Magmar,15.045
2,Charmeleon,Charizard,Ninetales,13.503
2,Charmeleon,Charizard,Rapidash,13.677
2,Charmeleon,Charizard,Typhlosion,13.717
2,Chikorita,Bayleef,Bellossom,2.727
2,Chikorita,Bayleef,Exeggcute,5.571
2,Chikorita,Bayleef,Gloom,11.411
2,Chikorita,Bayleef,Ivysaur,12.023
2,Chikorita,Bayleef,Jumpluff,3.513
2,Chikorita,Bayleef,Parasect,11.721
2,Chikorita,Bayleef,Skiploom,5.62
2,Chikorita,Bayleef,Sunflora,17.569
2,Chikorita,Bayleef,Tangela,15.676
2,Chikorita,Bayleef,Victreebel,0.741
2,Chikorita,Bayleef,Vileplume,0.801
2,Chikorita,Bayleef,Weepinbell,12.627
2,Chinchou,Lanturn,Ampharos,5.834
2,Chinchou,Lanturn,Azumarill,0.799
2,Chinchou,Lanturn,Blastoise,0.113
2,Chinchou,Lanturn,Cloyster,0.372
2,Chinchou,Lanturn,Corsola,0.359
2,Chinchou,Lanturn,Croconaw,0.829
2,Chinchou,Lanturn,Dewgong,4.749
2,Chinchou,Lanturn,Electabuzz,5.979
2,Chinchou,Lanturn,Electrode,5.779
2,Chinchou,Lanturn,Feraligatr,0.114
2,Chinchou,Lanturn,Golduck,4.809
2,Chinchou,Lanturn,Gyarados,0.106
2,Chinchou,Lanturn,Jolteon,1.024
2,Chinchou,Lanturn,Kabutops,3.486
2,Chinchou,Lanturn,Kingler,5.342
2,Chinchou,Lanturn,Lapras,0.096
2,Chinchou,Lanturn,Magneton,6.21
2,Chinchou,Lanturn,Mantine,4.153
2,Chinchou,Lanturn,Octillery,4.611
2,Chinchou,Lanturn,Omastar,3.557
2,Chinchou,Lanturn,Politoed,4.845
2,Chinchou,Lanturn,Poliwhirl,0.551
2,Chinchou,Lanturn,Poliwrath,2.711
2,Chinchou,Lanturn,Quagsire,4.195
2,Chinchou,Lanturn,Qwilfish,3.936
2,Chinchou,Lanturn,Raichu,5.998
2,Chinchou,Lanturn,Seadra,6.151
2,Chinchou,Lanturn,Seaking,5.591
2,Chinchou,Lanturn,Slowbro,3.187
2,Chinchou,Lanturn,Slowking,3.112
2,Chinchou,Lanturn,Starmie,0.123
2,Chinchou,Lanturn,Tentacruel,0.055
2,Chinchou,Lanturn,Vaporeon,0.386
2,Chinchou,Lanturn,Wartortle,0.838
2,Clefairy,Clefable,Blissey,0.006
2,Clefairy,Clefable,Chansey,6.843
2,Clefairy,Clefable,Dodrio,6.745
2,Clefairy,Clefable,Dunsparce,0.003
2,Clefairy,Clefable,Fearow,6.129
2,Clefairy,Clefable,Furret,0.004
2,Clefairy,Clefable,Girafarig,4.609
2,Clefairy,Clefable,Granbull,7.174
2,Clefairy,Clefable,Kangaskhan,8.018
2,Clefairy,Clefable,Miltank,7.785
2,Clefairy,Clefable,Noctowl,6.128
2,Clefairy,Clefable,Persian,6.969
2,Clefairy,Clefable,Pidgeot,6.702
2,Clefairy,Clefable,Porygon2,9.076
2,Clefairy,Clefable,Raticate,0.011
2,Clefairy,Clefable,Snorlax,0.015
2,Clefairy,Clefable,Stantler,7.269
2,Clefairy,Clefable,Tauros,7.878
2,Clefairy,Clefable,Togetic,0.004
2,Clefairy,Clefable,Ursaring,8.621
2,Clefairy,Clefable,Wigglytuff,0.011
2,Cleffa,Clefairy,Doduo,16.93
2,Cleffa,Clefairy,Eevee,16.622
2,Cleffa,Clefairy,Farfetch'd,14.182
2,Cleffa,Clefairy,Pidgeotto,16.997
2,Cleffa,Clefairy,Snubbull,18.582
2,Cleffa,Clefairy,Teddiursa,16.687
2,Croconaw,Feraligatr,Blastoise,8.329
2,Croconaw,Feraligatr,Cloyster,7.772
2,Croconaw,Feraligatr,Dewgong,0.992
2,Croconaw,Feraligatr,Golduck,6.443
2,Croconaw,Feraligatr,Gyarados,7.796
2,Croconaw,Feraligatr,Kabutops,4.706
2,Croconaw,Feraligatr,Kingdra,2.56
2,Croconaw,Feraligatr,Kingler,1.244
2,Croconaw,Feraligatr,Lanturn,0.449
2,Croconaw,Feraligatr,Lapras,7.876
2,Croconaw,Feraligatr,Mantine,0.763
2,Croconaw,Feraligatr,Octillery,6.685
2,Croconaw,Feraligatr,Omastar,4.731
2,Croconaw,Feraligatr,Politoed,7.028
2,Croconaw,Feraligatr,Poliwrath,3.718
2,Croconaw,Feraligatr,Quagsire,0.668
2,Croconaw,Feraligatr,Qwilfish,0.488
2,Croconaw,Feraligatr,Seadra,1.328
2,Croconaw,Feraligatr,Seaking,1.004
2,Croconaw,Feraligatr,Slowbro,4.373
2,Croconaw,Feraligatr,Slowking,4.212
2,Croconaw,Feraligatr,Starmie,5.148
2,Croconaw,Feraligatr,Tentacruel,3.889
2,Croconaw,Feraligatr,Vaporeon,7.798
2,Cubone,Marowak,Donphan,0.44
2,Cubone,Marowak,Dugtrio,13.602
2,Cubone,Marowak,Gligar,9.976
2,Cubone,Marowak,Golem,0.652
2,Cubone,Marowak,Graveler,15.334
2,Cubone,Marowak,Nidoking,0.047
2,Cubone,Marowak,Nidoqueen,0.056
2,Cubone,Marowak,Onix,14.626
2,Cubone,Marowak,Piloswine,11.133
2,Cubone,Marowak,Pupitar,12.925
2,Cubone,Marowak,Quagsire,7.682
2,Cubone,Marowak,Rhydon,0.654
2,Cubone,Marowak,Rhyhorn,0.983
2,Cubone,Marowak,Sandslash,11.89
2,Cyndaquil,Quilava,Charmeleon,23.877
2,Cyndaquil,Quilava,Growlithe,8.077
2,Cyndaquil,Quilava,Houndour,1.849
2,Cyndaquil,Quilava,Magby,24.663
2,Cyndaquil,Quilava,Magcargo,21.028
2,Cyndaquil,Quilava,Ponyta,20.506
2,Diglett,Dugtrio,Gligar,12.928
2,Diglett,Dugtrio,Golem,0.113
2,Diglett,Dugtrio,Graveler,18.78
2,Diglett,Dugtrio,Marowak,16.612
2,Diglett,Dugtrio,Onix,18.576
2,Diglett,Dugtrio,Phanpy,0.388
2,Diglett,Dugtrio,Piloswine,1.129
2,Diglett,Dugtrio,Pupitar,16.347
2,Diglett,Dugtrio,Quagsire,9.923
2,Diglett,Dugtrio,Rhydon,0.114
2,Diglett,Dugtrio,Rhyhorn,3.738
2,Diglett,Dugtrio,Sandslash,1.352
2,Doduo,Dodrio,Chansey,4.532
2,Doduo,Dodrio,Clefable,5.13
2,Doduo,Dodrio,Dunsparce,4.748
2,Doduo,Dodrio,Fearow,3.88
2,Doduo,Dodrio,Furret,4.954
2,Doduo,Dodrio,Girafarig,2.899
2,Doduo,Dodrio,Gligar,3.397
2,Doduo,Dodrio,Golbat,2.705
2,Doduo,Dodrio,Granbull,4.613
2,Doduo,Dodrio,Jumpluff,3.974
2,Doduo,Dodrio,Kangaskhan,5.101
2,Doduo,Dodrio,Mantine,2.721
2,Doduo,Dodrio,Miltank,4.969
2,Doduo,Dodrio,Noctowl,3.964
2,Doduo,Dodrio,Persian,4.574
2,Doduo,Dodrio,Pidgeot,4.232
2,Doduo,Dodrio,Scyther,5.091
2,Doduo,Dodrio,Skarmory,4.865
2,Doduo,Dodrio,Stantler,4.815
2,Doduo,Dodrio,Tauros,5.061
2,Doduo,Dodrio,Ursaring,5.558
2,Doduo,Dodrio,Wigglytuff,4.68
2,Doduo,Dodrio,Xatu,3.537
2,Dragonair,Dragonite,Kingdra,100
2,Dratini,Dragonair,Kingdra,100
2,Drowzee,Hypno,Alakazam,12.173
2,Drowzee,Hypno,Espeon,14.696
2,Drowzee,Hypno,Exeggutor,9.102
2,Drowzee,Hypno,Girafarig,7.627
2,Drowzee,Hypno,Jynx,11.898
2,Drowzee,Hypno,Kadabra,3.555
2,Drowzee,Hypno,Mr. Mime,11.323
2,Drowzee,Hypno,Slowbro,5.408
2,Drowzee,Hypno,Slowking,5.502
2,Drowzee,Hypno,Starmie,6.309
2,Drowzee,Hypno,Wobbuffet,2.645
2,Drowzee,Hypno,Xatu,9.762
2,Eevee,Espeon,Alakazam,19.894
2,Eevee,Espeon,Exeggutor,14.947
2,Eevee,Espeon,Girafarig,2.698
2,Eevee,Espeon,Hypno,19.786
2,Eevee,Espeon,Jynx,5.659
2,Eevee,Espeon,Mr. Mime,5.534
2,Eevee,Espeon,Slowbro,8.839
2,Eevee,Espeon,Slowking,8.611
2,Eevee,Espeon,Starmie,9.886
2,Eevee,Espeon,Xatu,4.146
2,Eevee,Flareon,Arcanine,19.404
2,Eevee,Flareon,Charizard,11.947
2,Eevee,Flareon,Houndoom,13.312
2,Eevee,Flareon,Magmar,15.014
2,Eevee,Flareon,Ninetales,13.217
2,Eevee,Flareon,Rapidash,13.599
2,Eevee,Flareon,Typhlosion,13.507
2,Eevee,Jolteon,Ampharos,21.652
2,Eevee,Jolteon,Electabuzz,21.38
2,Eevee,Jolteon,Electrode,21.622
2,Eevee,Jolteon,Lanturn,3.773
2,Eevee,Jolteon,Magneton,9.509
2,Eevee,Jolteon,Raichu,22.064
2,Eevee,Umbreon,Houndoom,14.726
2,Eevee,Umbreon,Sneasel,37.439
2,Eevee,Umbreon,Tyranitar,47.835
2,Eevee,Vaporeon,Blastoise,7.267
2,Eevee,Vaporeon,Cloyster,6.872
2,Eevee,Vaporeon,Dewgong,5.653
2,Eevee,Vaporeon,Feraligatr,7.277
2,Eevee,Vaporeon,Golduck,5.809
2,Eevee,Vaporeon,Gyarados,6.841
2,Eevee,Vaporeon,Kabutops,4.237
2,Eevee,Vaporeon,Kingdra,2.152
2,Eevee,Vaporeon,Kingler,6.541
2,Eevee,Vaporeon,Lanturn,0.27
2,Eevee,Vaporeon,Lapras,6.946
2,Eevee,Vaporeon,Mantine,0.555
2,Eevee,Vaporeon,Octillery,5.829
2,Eevee,Vaporeon,Omastar,4.289
2,Eevee,Vaporeon,Politoed,5.993
2,Eevee,Vaporeon,Poliwrath,3.226
2,Eevee,Vaporeon,Quagsire,0.56
2,Eevee,Vaporeon,Qwilfish,0.365
2,Eevee,Vaporeon,Seadra,1.138
